ID;Beneficio;Compra;Acidez;AcidoCitrico;pH;CloruroSodico;Densidad;Azucar;Sulfatos;Alcohol;Etiqueta;CalifProductor;Clasificacion;Region;PrecioBotella
676;0;0;-0,45;0;8,4;999;0,995;5,5;;6,4;R;2;?;3;2,97
732;563;1;1,55;0,15;7,99;0,024;1,0246;9,8;;12,4;M;2;**;2;5,51
738;1180;1;1,68;-0,31;7,28;0,03;0,99345;15,2;-0,26;16,2;B;3;***;3;3,96
800;567;1;0,13;0,32;8,36;0,051;0,97224;11,3;0,35;11,5;R;3;*;2;2,81
928;0;0;0,28;0,46;8,64;-0,038;0,96998;8;2,17;8,5;R;5;*;1;5,69
1044;437;1;0,44;1,53;8,6;0,065;0,99884;8,6;2,18;8,9;R;2;***;;1,81
1077;371;1;2,63;-0,7;5,6;0,04;1,04326;8,4;0,46;10,7;R;2;**;1;1,29
1253;796;1;-1,01;-0,25;7,23;0,441;0,98742;12,5;-0,36;12,6;R;1;****;1;5,07
1392;0;0;0,64;-0,91;5,68;-0,525;0,99872;6,5;-0,18;9;R;2;?;3;3,2
1452;939;1;0,285;0,29;6,96;-0,385;0,96033;11,1;0,34;12,4;R;1;****;3;1,06
1461;1189;1;0,22;0,32;6,13;0,056;1,05036;13,9;0,38;14,8;MB;3;**;1;4
1495;622;1;-1,03;0,81;7,47;999;0,9955;7,8;3,82;8,5;r;2;?;1;4,06
1533;963;1;-1,365;0,32;7,02;0,051;1,01429;12,7;2,54;12,8;B;2;***;1;2,42
1545;567;1;0,5;-0,76;8,7;0,084;0,9968;8,8;0,55;9,5;B;4;**;1;6,74
1679;406;1;0,13;0,3;8,46;-0,463;0,9986;11,9;0,14;12,4;M;3;**;3;1,58
1698;752;1;1,51;-1,66;8,25;0,083;1,02792;8,3;0,62;10,6;R;3;****;3;2,62
1793;457;1;0,16;1,77;8,25;-0,563;0,99048;9,8;0,78;12,5;M;3;**;2;1
1806;724;1;0,25;0,36;5,88;-0,378;1,01323;9,9;1,55;-3,1;mb;2;**;2;1,27
1920;463;1;0,29;0,23;8,36;0,16;0,99612;1,9;1,15;9,9;M;2;*;1;4,04
1967;0;0;0,28;-1,03;8,65;0,044;0,992;7,9;-0,59;10,7;M;1;?;3;2,49
1990;766;1;0,32;0,04;7,8;0,289;0,94706;11,5;0,63;12,6;r;2;?;2;2,86
2048;456;1;0,32;0,3;5,35;-0,346;1,00798;7,3;-0,48;11,4;M;3;*;3;1,21
2103;528;1;1,84;0,24;6,62;-1,083;0,9991;11,2;0,58;12,1;R;2;***;3;1
2169;611;1;0,61;0,45;7,8;0,03;1,0784;10,8;0,34;13,4;MB;4;**;3;2,84
2235;1190;1;0,4;-0,99;7,2;0,029;0,95986;11,8;-0,55;12,3;r;2;****;1;1,48
2249;535;1;1,99;0,31;8,78;0,051;1,03916;9,8;0,64;10,2;R;3;**;3;1
2333;545;1;0,38;0,3;7,31;0,026;0,993;10,5;0,36;14,7;R;5;?;1;2,69
2362;0;0;0,56;-0,56;8,58;0,221;1,03746;7,9;0,59;9,2;M;3;*;3;1,31
2392;355;1;0,25;1,36;5,45;0,051;0,9928;3,2;1,76;11,5;M;4;?;3;1,03
2463;735;1;-0,55;0,84;6,64;0,515;0,9938;17,7;-0,38;18,7;R;3;**;1;1,07
2479;504;1;-0,58;0,34;8,31;0,042;0,99052;9;2,13;11,4;B;2;*;1;2,72
2493;0;0;0,31;-1,31;8,61;0,038;0,9928;3,9;0,63;10,3;B;2;?;2;4,45
2553;519;1;3,08;-0,25;8,43;0,052;0,94293;5;1,97;10;r;2;**;3;3,11
2558;487;1;1,06;-0,62;5,92;0,643;0,98873;6,8;1,2;10,8;R;4;*;2;1,71
2574;0;0;0,47;0,95;5,18;-0,048;0,95715;5,8;-0,75;10,6;R;2;*;2;1,46
2597;619;1;1,08;0,32;7,53;0,622;1,02225;11,2;1,27;11,5;R;2;*;2;2,44
2642;0;0;-0,22;0,52;8,86;-0,067;0,94791;9,9;0,77;11,2;M;7;?;3;4,81
2644;0;0;0,73;1,67;8,15;-0,501;0,9976;3,9;-2,15;4,9;B;5;?;3;1
2729;604;1;0,56;-0,78;7,22;0,303;0,99695;8,7;-1,11;9;R;3;**;3;1
2737;0;0;0,19;-0,52;5,21;999;0,9932;15,4;0;16,8;r;3;?;3;2,74
2861;463;1;0,69;0,25;6,57;-0,062;0,99668;9,3;3,6;124;B;4;**;3;1
2883;868;1;0,18;0,44;6,7;0,045;0,9924;7,8;0,46;14,2;R;3;**;2;2,13
2904;634;1;-0,65;0,44;6,68;0,161;0,99685;9,3;;9,4;B;2;***;1;2,75
2959;0;0;0,21;0,44;5,14;999;0,99055;9,3;1,51;9,6;R;9;?;1;3,35
2980;471;1;-0,8;0,26;8,52;-0,321;1,02193;8,8;0,43;9,7;R;1;***;1;3,75
3025;223;1;0,2;0,47;8,55;0,593;0,99944;8,2;0,35;21;M;3;**;3;1,32
3069;252;1;0,28;-0,21;7,79;0,058;0,996;1,7;-1,17;22,3;M;5;**;1;2,9
3127;1070;1;-0,6;0,23;7,97;0,316;0,99062;12;0,57;13,4;B;3;***;2;5,71
3155;0;0;1,32;0,31;8,11;0,047;1,01009;3,9;;16;MM;3;?;3;2,26
3194;0;0;0,42;1,02;8,61;-0,471;1,01504;7,8;0,95;149;R;8;*;2;3,54
3328;834;1;1,4;0,34;6,2;999;1,05518;11,3;0,48;13;B;1;**;3;1,99
3357;0;0;1,02;1,51;8,39;999;0,993;6,7;0,55;11,5;mb;2;?;;1,6
3409;0;0;-0,48;0,99;8,7;-0,18;0,95524;5,3;0,73;8,1;M;3;*;3;4,29
3417;0;0;1,95;-0,64;4,84;0,223;0,96598;5,6;;17,1;MM;5;*;3;1,26
3572;314;1;-0,29;0,3;5,65;0,053;0,9965;8,5;2,71;9;r;3;?;1;3,28
3620;800;1;1,09;0,34;7,79;1,043;0,989435;8,8;;12;b;2;***;1;2,39
3639;0;0;0,21;-0,48;8,73;-0,567;0,99215;12,1;1,25;12,5;B;3;?;1;1,53
3670;652;1;0,31;0,34;6,8;0,585;0,99243;13,1;0,43;13,6;B;2;**;3;1,79
3689;922;1;0,29;0,29;8,32;-0,352;1,02857;1,8;2,31;12,8;R;2;**;3;1,38
3768;377;1;0,35;0,17;7,75;0,049;1,00573;5,2;0,36;9,7;MM;3;*;3;2,08
3773;0;0;0,645;0,9;8,71;-0,008;1,04927;3,1;0,74;137;B;9;?;3;2,92
3826;0;0;0,72;0,44;5,44;0,055;0,99488;6,9;0,51;18,4;R;2;?;3;1,59
3827;908;1;0,31;0,3;8,12;0,043;0,98867;13,6;0,36;14,2;R;2;?;1;1,1
3857;348;1;0,38;0,29;7,82;-0,386;1,00513;8,8;0,6;144;R;2;***;2;1,67
3881;1192;1;0,38;0,05;7,13;0,103;0,96558;15,1;0,58;15,7;b;5;****;3;3,29
3888;0;0;0,73;-0,21;5,37;0,004;0,94922;5,7;0,59;11,9;R;3;?;1;2,22
3926;914;1;0,28;-0,3;7,7;-0,512;0,99002;13,1;0,6;13,6;B;1;?;2;2,25
3927;536;1;0,23;0,76;6,53;-0,637;1,04265;5,3;;11,3;M;3;****;3;1
3951;736;1;0,68;-0,04;7,16;0,488;0,93926;5,4;0,38;134;R;2;*;2;1
3987;444;1;0,44;0,81;6,85;0,053;0,99174;6,6;0,39;19,1;R;2;*;1;1,9
3991;673;1;0,77;0,42;7,97;0,031;0,99134;6,1;-1,03;11,2;r;2;?;1;5,7
4103;546;1;0,5;-0,62;6,03;0,269;0,98426;11,4;0,4;11,5;R;2;***;3;2,13
4160;0;0;0,46;0,2;8,52;0,077;1,02966;10,2;0,64;10,8;B;3;?;3;2,04
4200;395;1;0,18;0,37;7,99;-0,205;0,96997;9,4;-0,94;10,8;M;3;***;3;1,86
4292;519;1;0,23;-0,93;5,71;0,038;0,99924;7,8;0,41;8,8;B;2;*;1;2,33
4307;581;1;-1,76;-1,37;7,85;0,54;0,95206;5,6;;13;B;1;***;2;1,25
4308;0;0;-0,32;0,3;5,72;0,047;0,95265;9,2;0,49;10,2;R;2;*;1;1,54
4348;595;1;-0,27;0,35;7,09;1,104;0,94727;9;0,4;16,1;R;2;**;1;3,81
4356;736;1;-0,34;2,17;7,88;999;0,96917;9,4;0,73;10,7;R;2;**;2;1,07
4427;1176;1;0,33;-0,97;6,89;999;0,99045;8;-0,22;11,3;MB;1;***;3;2,69
4460;380;1;0,21;1,48;8,28;0,049;1,04609;10,5;-0,83;10,8;M;4;*;1;2,19
4512;425;1;0,17;1,21;6,05;0,028;0,9908;12,1;0,43;13;R;2;**;2;3,08
4519;0;0;1,63;0,15;9,12;0,127;1,08869;3,5;0,6;142;R;2;?;1;4,11
4634;561;1;0,7;0,44;8,59;0,031;0,9929;5,1;-0,39;10,4;B;5;***;3;2,3
4714;640;1;0,04;0,52;6,03;0,421;1,03751;8,9;0,37;15,7;b;3;**;2;1,15
4749;709;1;0,21;0,31;7,3;0,039;0,95053;11,8;;12,7;M;2;?;1;2
4793;944;1;0,33;0,2;7,49;0,364;1,01359;15,2;0,26;15,3;B;2;?;1;1,02
4921;428;1;0,22;2,15;5,48;0,057;0,94594;8,1;1,25;9,9;m;3;**;3;1,17
4922;821;1;1,16;0,32;7,72;0,019;0,9935;11,8;0,37;11,9;B;2;**;2;1,65
4930;605;1;0,18;0,34;8,33;0,04;0,9912;14,8;-2,7;15,7;M;2;**;3;1,31
4935;546;1;-2,52;0,89;5,27;-0,193;0,96938;4;0,9;10,7;M;2;*;2;2,59
4943;1003;1;1,46;0,43;7,06;0,47;0,9739;6,9;0,59;14;R;3;***;2;2,24
4951;0;0;0,59;0,96;8,71;0,082;0,99253;8;1,03;13,6;R;9;*;3;1,84
4992;634;1;0,28;0,78;6,38;-0,214;0,90204;9;0,16;9,4;MB;2;***;;3,75
5035;0;0;-0,37;0,45;8,65;0,048;0,9956;9,7;0,48;10,7;B;2;*;1;2,44
5050;426;1;0,69;0,28;7,52;-0,425;1,00238;4,6;0,45;13,5;R;3;?;1;1
5074;524;1;2,91;0,93;5,81;0,055;0,9917;14,3;-0,63;-1,1;r;3;*;1;1,79
5096;458;1;2,625;-0,06;7,39;0,049;1,08702;11,6;0,79;12,1;R;1;*;1;1,9
5116;450;1;0,33;0,26;5,62;0,013;0,99907;8,5;0,68;9,5;r;3;?;1;1,73
5307;669;1;0,88;1,25;8,18;999;1,01571;13,6;0,51;13,8;R;2;***;1;3,36
5310;611;1;0,12;0,33;8,59;-0,253;1,00446;11,8;0,17;12,9;M;1;***;2;3,76
5341;0;0;1,37;-0,68;5,04;0,045;1,01465;4,7;0,77;11,3;R;2;?;3;6,26
5345;426;1;0,21;-0,79;8,31;0,629;1,02958;10,9;;11,4;R;1;**;2;2,73
5363;385;1;0,21;0,28;7,96;0,023;1,00175;10,7;;11;M;2;?;2;5,62
5391;593;1;0,83;-0,87;8,43;999;0,98458;6,5;-0,51;18,6;R;2;?;1;4
5503;539;1;0;0,55;6,06;0,584;1,01726;16,1;0,25;16,9;M;7;*;3;1,6
5537;818;1;0,79;-1,37;7,83;-0,509;0,9928;8,8;2,26;9,1;R;3;**;1;1,52
5571;519;1;1,09;-1,32;7,96;0,028;0,9936;6,5;0,42;11,4;R;3;**;1;2,04
5797;580;1;0,28;0,3;7,72;0,042;0,9978;13,2;0,5;13,7;R;2;***;2;1,52
5837;693;1;-0,1;0,48;8,02;0,687;0,991;3,8;0,7;12;R;2;***;3;1,32
5899;0;0;0,26;0,44;8,51;0,071;0,9986;2,3;0,82;15,1;r;7;*;1;1,21
5901;443;1;-1,01;1,29;5,43;-0,281;0,9916;11,3;-0,38;11,4;mm;1;*;3;1,94
6003;0;0;0,765;0,04;8,82;0,078;1,01209;12;;12,4;M;5;**;3;1,39
6010;1320;1;-1,12;-1,55;6,67;-0,356;0,99615;17,7;1,48;18,6;MB;2;***;2;1,74
6027;312;1;0,27;-0,72;5,66;0,059;1,03558;3,6;-0,59;9,2;M;3;*;2;1
6042;222;1;0,53;1,52;5,51;-0,029;0,97534;3,1;1,11;11;M;2;*;1;3,56
6090;560;1;0,38;0,15;8,47;0,044;0,9931;10;0,38;10,2;R;2;***;2;1,75
6229;0;0;0,56;0,19;5,49;-0,02;0,9964;7;1,62;15,3;r;4;?;3;2,21
6230;453;1;1,33;1,89;5,65;0,27;0,99872;12,6;-0,79;13;R;2;?;2;1,33
6261;524;1;0,335;0,14;8,3;0,552;0,9937;9,6;0,71;10,3;R;1;***;2;1,46
6298;539;1;-1,19;0,29;6,37;-0,321;0,98046;10,6;0,43;11,6;B;2;**;3;5,79
6312;783;1;0,21;0,69;8,1;0,057;0,98221;11,8;0,52;12,8;MB;4;***;2;2,94
6343;1071;1;0,32;0,38;7,71;0,633;0,94899;15,2;-1,15;16;B;2;**;2;1,01
6397;726;1;0,31;1,98;6,2;0,526;0,96577;12,8;0,4;13,7;M;2;**;1;1,91
6399;0;0;-0,72;0,36;8,71;0,401;0,98001;0;;10,9;B;5;?;1;5,54
6587;0;0;0,55;0,66;5,41;0,387;1,01475;5,7;1,15;9,6;R;6;?;1;2,45
6807;0;0;1,95;-2,73;5,26;0,114;0,99636;8,8;2,24;9,7;R;3;?;1;1,94
6821;0;0;0,9;1,46;5,72;-0,857;0,99608;6,9;;10,2;R;3;*;1;4,11
6968;969;1;0,34;2,26;7,18;0,499;0,97238;12,3;0,41;12,9;B;2;****;3;2,64
6990;262;1;1,4;0,3;8,84;999;1,04263;9,7;;15,1;R;3;**;2;1,3
7067;748;1;0,34;0,54;7,27;0,06;1,00182;10,9;1,4;19,1;B;5;?;2;2,81
7130;598;1;1,65;-0,64;8,01;-0,208;0,99566;10,6;0,44;15,4;B;2;***;3;3,86
7131;636;1;1,29;0,57;8,73;0,092;0,9928;5,6;-0,03;9,8;R;2;**;2;2,41
7212;653;1;0,35;-0,23;6,61;-0,022;0,9936;13;0,34;13,2;B;4;***;1;1,04
7256;0;0;0,28;0,36;8,46;999;0,99644;3,5;0,45;5,5;r;2;*;3;1,21
7411;0;0;0,32;0,21;8,63;-0,912;0,9932;8,8;0,61;9,4;M;2;*;3;1,32
7442;327;1;-1,005;-0,76;8,32;0,04;0,9938;14;0,43;14,5;R;4;**;1;1,1
7452;0;0;-0,88;0,32;8,44;-0,077;0,99364;0,6;1,64;13,9;R;4;?;3;4,65
7567;326;1;0,37;0,37;7,54;-1,038;0,99003;10,2;0,39;10,9;M;2;?;1;1,31
7608;464;1;-0,05;2,8;6,18;-0,149;0,99178;11,4;0,47;12,4;R;3;?;3;4,08
7625;0;0;1,58;0;7,87;0,137;0,99737;8,3;-1,37;9,4;R;4;*;2;4,12
7647;0;0;0,82;-1,44;8,73;0,089;1,0486;9;0,63;9,8;B;5;?;1;2,1
7704;481;1;0,99;0,64;7,51;0,059;0,94711;8,4;0,7;11,8;R;3;***;1;3,48
7748;534;1;0,06;0,41;5,61;-0,039;1;7,3;1,89;7,9;R;3;*;2;3,05
7780;470;1;1,37;0,08;7,56;-0,013;0,9953;6,7;0,56;10,5;M;3;*;2;1
7953;347;1;-0,8;0,4;5,29;0,071;0,96101;3,5;0,62;8,7;r;3;*;;4,18
8003;191;1;1,51;1,33;5,38;0,347;0,98984;4,6;0,45;10,1;M;1;*;1;4,22
8008;423;1;0,72;-0,45;5,05;0,616;0,995;9,2;1,99;14,9;M;2;*;2;6,03
8083;0;0;1,52;1,98;7,95;0,462;0,9968;6,5;-0,18;7,4;R;4;?;2;2,37
8132;395;1;0,25;0,35;5,79;-0,942;0,9947;8,2;0,34;10,5;mm;3;*;1;2,59
8261;972;1;0,58;0,27;7,92;0,566;1,06781;14,6;1,99;14,8;b;2;****;1;3,79
8368;156;1;0,44;0,26;5,19;999;0,98913;5,9;-0,78;9,2;MM;3;*;1;1,49
8393;241;1;1,74;-0,69;8,11;0,028;1,02061;12,6;-0,9;13,1;M;3;**;2;1
8455;1293;1;-0,33;0,26;7,22;-0,088;1,02121;13,2;-0,26;14;MB;2;***;1;3,2
8519;600;1;1,15;-0,66;6,06;0,467;0,9962;8,7;0,42;8,9;b;2;***;1;1
8550;886;1;0,36;0,39;6,21;0,024;0,99116;7,1;1,68;11,9;B;4;**;2;5,42
8814;1023;1;-0,6;2,8;6,88;0,031;0,9946;11,8;0,36;12,5;MB;3;**;2;4,1
8931;344;1;2,53;0,27;7,72;0,041;0,99535;11,3;0,43;119;m;3;***;2;3,61
8982;672;1;0,26;0,39;6,03;0,454;1,02444;10,2;0,58;11,2;R;2;***;3;1,89
8983;746;1;-0,29;-0,39;8,67;-0,018;1,00254;11,7;-0,99;11,9;M;3;**;2;1,36
9074;152;1;0,27;3,86;8,79;0,103;0,96894;5,9;0,44;6,2;MM;4;?;3;1,49
9084;902;1;0,18;1,85;7,9;0,445;1,01939;10,6;;10,8;B;1;*;3;2,61
9096;953;1;0,23;-0,57;7,92;-1,064;0,99975;5,4;1,99;5,9;R;4;***;3;1,29
9149;325;1;0,61;0,01;8,94;0,074;0,99748;9,9;0,65;10;M;3;?;1;6,12
9160;359;1;-0,16;-0,94;8,35;0,037;0,9966;9,5;0,04;9,6;m;3;?;2;2,24
9174;569;1;0,18;-1,08;8,34;999;0,95494;10,6;0,48;11,4;r;4;?;2;3,82
9180;532;1;1,64;0,39;8,11;-0,411;1,01983;5,7;0,32;12,9;M;2;**;1;3,42
9189;0;0;0,57;1,75;5,21;999;0,9963;7,6;0,96;10,1;M;6;?;1;6,14
9204;405;1;0,21;0,48;8,09;0,602;1,001;7,7;0,34;10,2;R;3;*;1;3,6
9215;669;1;0,31;-0,32;7,1;0,028;1,03718;8,2;1,77;8,4;M;2;**;2;4,33
9228;364;1;0,27;0,33;8,14;0,042;0,99215;13;0,82;13,9;r;2;**;3;1,52
9280;417;1;1,645;0,64;8,75;-0,496;0,99562;9,8;2,31;10,6;M;2;**;3;1,5
9295;0;0;0,11;0,02;8,63;-0,413;1,01098;7,2;-0,52;12,8;R;1;?;3;1,7
9455;329;1;1,33;0,49;8,53;0,017;1,07587;9,2;0,39;16,6;M;4;**;2;2,78
9530;748;1;0,57;0,84;8,02;0,148;1,00712;8,1;0,13;12,5;M;1;**;2;1,76
9551;357;1;0,37;1,79;6,45;0,028;0,94494;7,2;0,48;10,4;R;4;**;2;1,94
9626;545;1;-0,51;1,44;6,17;0,036;0,96001;7,9;0,24;13,5;R;3;****;1;4,22
9635;1175;1;0,05;0,31;8,19;0,049;0,98364;15;;16;B;1;***;3;1,02
9668;0;0;1,61;0,19;5,07;-0,353;0,98291;7,3;0,5;10;R;5;?;2;1,8
9669;559;1;0,58;0,07;7,54;0,043;0,9944;8,7;0,57;114;R;1;*;1;3,66
9710;354;1;-0,69;0,27;8,52;-0,524;0,9936;10,8;0,44;11,1;M;1;*;3;1,38
9819;570;1;0,19;1,55;8,25;0,043;0,9936;5,4;-0,2;7,1;R;2;***;2;4,88
9840;310;1;1,77;-1,08;7,47;0,041;0,97715;5,7;0,62;16,2;M;3;**;3;2,29
9901;0;0;0,12;0,3;5,65;-0,078;0,95322;6,9;0,5;14,6;R;3;?;2;5,11
9948;872;1;-0,38;0,38;7,82;-0,359;1,03052;10,7;0,37;12,4;R;3;***;3;1
9975;296;1;0,41;-0,13;8,58;-0,302;0,98438;8,1;0,46;8,9;M;3;**;1;5,03
10049;423;1;0,26;0,67;7,46;-0,508;0,98918;8,8;1,68;12,5;r;2;**;3;2,1
10143;0;0;-1,83;-0,75;6,17;0,447;0,9975;4,3;-0,64;8,7;R;3;?;3;1,26
10409;659;1;-1,13;0,37;5,87;0,048;0,99422;9,5;-0,82;25;M;2;***;3;3,83
10434;448;1;-0,49;-1,06;5,87;0,048;0,94728;15,8;0,51;16,5;r;3;***;3;1,79
10443;234;1;1,44;-1,1;7,96;0,063;0,9952;9,1;-0,41;11;m;3;*;3;2,27
10481;542;1;-0,1;0,56;8,27;0,526;1,00142;10,1;0,46;16;R;6;**;3;3,51
10494;671;1;0,92;-0,54;7,15;999;1,01317;9,9;0,5;12,1;B;2;?;3;5,18
10506;542;1;1,03;-0,92;8,23;0,09;0,998;3,7;1,12;10,3;R;4;***;2;1
10507;402;1;0,28;0,29;6,31;-0,317;0,94775;11,8;0,36;12,6;M;2;?;3;2,08
10564;570;1;0,98;1,83;7,14;0,482;0,9978;3,4;0,49;13,3;R;3;***;2;1,94
10746;863;1;1,33;0,65;7,22;999;1,00598;10,1;1,35;11,7;R;4;***;2;1,63
10947;293;1;0,17;1,8;5,17;0,099;0,9805;11,4;1,73;11,5;MM;3;?;1;5,47
10951;0;0;0,52;-0,1;8,63;0,285;0,99761;6;0,88;8,7;B;5;?;1;6,48
10977;672;1;1,07;0,37;7,59;-0,048;0,99523;6;1,64;7,4;R;2;*;3;2,07
11020;629;1;0,27;-0,01;8,18;0,295;0,99566;9,4;-0,46;117;r;3;**;2;2,35
11023;567;1;0,64;0,98;5,61;0,449;0,95408;9,5;0,62;128;M;3;**;2;2,03
11083;280;1;0,93;0,45;7,9;0,052;0,9994;7,7;0,59;10,2;R;6;**;3;3,67
11104;509;1;0,27;1;5,21;0,036;0,9939;3,2;0,33;11;R;3;*;3;1,11
11185;0;0;2,02;1,13;8,75;-0,871;0,94872;7,4;0,52;118;R;3;?;3;1
11269;880;1;1,4;-0,6;6,22;0,041;0,99652;12;0,42;148;B;3;?;1;1,99
11278;650;1;0,56;0,36;8,23;0,63;1,04219;9,7;-1,14;-1,9;R;3;***;2;1,39
11296;771;1;-0,21;1,83;8,18;-0,052;0,95617;11,3;0,43;-1;M;3;*;3;1,03
11333;363;1;0,3;1,78;8,17;0,041;1,00722;8,8;-0,6;9,3;M;2;*;3;1,11
11461;838;1;0,26;3,04;7,5;-0,239;0,99126;14;0,5;14,1;B;3;**;1;1
11482;216;1;0,32;0,35;8,5;0,633;0,99438;6,5;;9,8;m;3;?;2;1
11492;499;1;-0,84;-2,39;7,36;0,037;0,9952;9,2;0,34;10;M;2;*;3;5,15
11493;375;1;0,06;-2,27;8,18;0,048;0,90687;2,6;1,77;14,3;M;2;?;2;3,45
11783;431;1;0,23;1,08;8,55;0,169;0,96844;10,4;0,47;11,7;B;4;**;3;4,61
11791;410;1;0,115;0,3;8,59;0,106;0,9954;8,2;0,94;9,1;R;3;*;1;1,6
11855;556;1;0,38;1,37;7,46;-0,256;0,99929;9,7;0,76;13,6;M;8;**;1;5,11
11872;0;0;-0,81;0,46;8,53;0,086;0,99702;8,4;-2,58;9;MM;3;?;3;2,11
11880;426;1;0,29;1,21;8,29;999;1,01068;10,9;0,36;13,7;r;2;*;2;2,96
11974;501;1;-0,85;0,29;8,61;0,036;0,99081;10,2;2,19;-0,7;M;2;*;1;3,71
11995;691;1;1,86;1;5,48;0,185;1,0278;2,3;0,42;12,8;B;2;*;2;2,19
12102;0;0;0,65;0,02;5,87;0,066;0,9972;0,2;0,67;102;R;3;?;3;1,17
12114;188;1;0,73;-0,39;5,57;999;0,97393;3,5;1,66;139;MM;5;?;3;3,69
12160;483;1;1,4;0,74;7,45;0,05;0,99476;9,9;;12,8;R;2;**;2;3
12233;799;1;0,18;-1,09;6,84;-0,343;1,0284;6,9;0,46;9,5;R;3;*;1;1,12
12234;584;1;0,23;0,38;7,26;0,629;0,99298;7,6;;9,7;R;2;?;2;4,72
12247;534;1;0,11;0,81;8,44;0,044;0,95804;7,7;0,48;9,9;r;2;?;1;2,94
12330;0;0;0,59;-0,66;8,73;0,052;0,996;9,3;0,47;10,3;R;3;?;1;1,34
12362;0;0;0,43;0,88;8,7;0,16;1,09499;12,4;0,78;12,9;M;6;?;1;2,32
12512;0;0;0,3;0,37;8,71;-0,103;0,99438;6,4;-0,68;9,8;R;3;?;2;1,97
12581;686;1;0,41;0,73;8,4;-0,314;0,94532;10,2;0,69;10,4;B;2;**;1;2,01
12760;0;0;0,42;-0,51;5,26;0,084;1,01005;7,6;2,28;117;R;3;?;3;2,33
12808;345;1;0,32;0,13;6,12;0,042;0,996;4,9;1,32;15,2;m;2;?;1;3,25
12904;625;1;1,02;0,31;5,79;0,046;0,9926;9,6;;10,7;R;2;****;2;1,07
12933;972;1;-0,88;-0,12;7,9;0,03;0,97727;17,8;0,46;18;R;2;**;3;4,2
12978;694;1;-1,09;0,37;7,47;0,565;0,9921;8,6;0,4;12,4;r;2;***;2;2,02
13026;201;1;0,55;-0,19;5,59;0,068;1,03613;7,1;;10;M;4;***;2;1,45
13161;509;1;0,13;0,32;7,98;0,398;0,99348;10,7;-0,34;11,5;B;2;***;1;2,37
13207;277;1;-0,725;0,65;8,55;0,079;0,99307;8,4;0,42;9,4;M;2;?;2;2,83
13323;0;0;-1;-1,19;8,28;0,04;0,99672;5,3;0,91;11,7;MB;2;?;2;1,11
13325;513;1;0,24;0,33;6,05;-0,09;1,01182;12,7;0,9;-1,6;B;2;**;2;4,97
13401;375;1;1,63;0,03;7,95;0,032;1,02815;8,3;;14,5;R;1;?;3;3,36
13407;555;1;1,9;-0,35;5,79;0,044;0,95587;3,5;2;11;MM;2;*;2;1,93
13443;275;1;0,3;0,22;7,76;999;1,01567;7,5;1,34;11,6;MM;3;*;1;2,32
13547;542;1;0,23;0,26;5,91;0,045;1,02745;4,8;0,6;5,1;R;2;*;1;1,78
13598;330;1;-0,45;0,26;7,88;999;0,99907;9,7;0,68;121;M;3;?;1;3,1
13626;327;1;0,23;0,07;6,46;0,073;0,99534;6,9;-0,23;10,3;R;3;*;1;1,27
13650;0;0;-2,28;-0,95;9,04;-0,42;1,07091;14,8;1,76;15;MB;3;*;3;1,12
13718;786;1;1,45;0,22;7,83;0,049;1,03283;13;0,4;13,2;R;3;**;3;1
13831;411;1;-0,31;0,24;5,34;0,057;0,9942;5,7;0,48;19,5;B;2;?;3;2,63
13862;719;1;1,18;0,27;7,42;0,257;0,99366;10,8;-0,45;11;M;1;*;2;1,15
14052;0;0;1,87;0,31;6,04;-0,324;0,95754;6,8;0,55;10,3;R;3;?;2;1,35
14077;424;1;-0,83;0,29;5,7;0,374;0,9991;8,7;1,21;8,9;R;2;****;2;5,99
14181;450;1;-0,6;0,73;5,64;0,054;0,94202;6,6;-0,23;11;M;2;*;2;2,24
14238;443;1;-0,71;1,03;7,78;0,67;1,02573;12;0,6;12,4;R;3;?;1;4,51
14372;0;0;0,95;1,81;8,52;999;0,99754;1,6;2,49;17,1;R;6;?;3;1,32
14392;836;1;0,35;0,3;8,03;0,339;0,96749;12,9;-0,98;13;B;3;****;1;1,28
14481;823;1;-1,15;0,21;6,69;0,035;0,9942;11,5;;11,8;R;2;**;2;1,34
14517;953;1;0,33;0,3;7,97;0,036;0,98922;12,8;-0,84;13,1;B;2;****;1;3,5
14534;283;1;1,19;-1,15;8,34;999;0,98175;4,6;1,21;9,2;M;2;?;1;2,36
14546;734;1;-1,11;0,39;8,25;-0,512;0,95701;11,7;0,48;12;B;3;**;2;3,6
14553;581;1;-0,57;0,39;8,24;0,136;0,98361;9;-1,03;15,2;B;4;**;3;1,71
14641;508;1;0,14;0,74;8,5;0,04;0,96932;11,9;-0,3;12,3;M;3;*;2;1,15
14671;685;1;-0,34;0,4;8,2;0,041;0,99268;14,6;1,37;15;r;2;**;2;1
14684;766;1;-0,99;-0,75;5,51;-0,444;0,95363;8,8;2,69;11,2;R;2;**;2;3,95
14692;346;1;1,15;0,35;8,58;0,314;1,02976;8,1;2,47;8,7;R;1;*;1;1
14740;0;0;2,005;0;8,84;0,508;1,03037;6,9;2,39;7;B;2;?;3;2,13
14799;690;1;-0,96;0,78;7,09;999;0,99455;8,2;0,88;17;B;2;***;1;5,36
14910;0;0;2,42;0;8,81;0,256;0,99258;7,6;1,65;14,5;R;1;?;3;4,3
15019;614;1;0,2;3,15;7,88;-1,087;0,99388;7,1;0,49;17;R;3;?;2;1,89
