sample_id,tumor_1_normal_2,ARHGEF10L,HIF3A,RNF17,RNF10,RNF11,RNF13,GTF2IP1,REM1,MTVR2,RTN4RL2,C16orf13,C16orf11,FGFR1OP2,TSKS,ATRX,PMM2,LOC100272146,ASS1,NCBP1,ZNF709,ZNF708,RBM14,NCBP2,DISC1,CAMK1,RPL37,SPR,ZNF700,ZNF707,CAMK4,ZNF704,LOC339240,GOLGA6B,RNF115,RNF112,ZC3H14,SPN,HMGCLL1,NACAP1,LRRTM1,GRIN1,RBMY1A3P,DHX8,DHX9,LOC441204,TCOF1,LRRTM3,NUP98,XPC,SLC12A2,GRINA,LRRTM2,NUP93,HAP1,KLRA1,CAMKV,SPPL3,GOLIM4,ZNF646,OPA3,OPA1,RHEB,RAB40C,RAB40B,RAB40A,COL7A1,MDP1,GTSE1,FAM183A,ARFRP1,OVCH1,FAM183B,PSAP,KIAA0831,SPPL2A,SLC46A1,TGFBR2,ITGA8,ITGA9,STK40,MYO3B,ATP2A1,ATP2A2,ATP2A3,ITGA1,ITGA2,ITGA3,ITGA4,ITGA5,ITGA6,ITGA7,TRHR,LOC100132288,DENND4A,DENND4B,DENND4C,SWAP70,RARRES1,LOC100132287,PHLDA3,PHLDA2,TACO1,PMM1,GAP43,NENF,SQLE,MRPL28,LOC100289341,FBXL13,FBXL12,FBXL15,CYP27B1,FBXL17,FBXL16,FAM169A,FAM116B,FAM116A,FAM169B,RALGAPA2,GHDC,H19,SDK2,GRP,TPRN,THSD4,KIAA0895L,CHST9,CHST8,COL4A5,COL4A4,COL4A3,COL4A2,COL4A1,SLC35D2,CHST1,ZNF879,CHST3,CHST2,CHST5,CHST4,CHST7,CHST6,ITGAX,OR8J1,SNORD115-17,BCL2A1,GPSM2,HLCS,NOG,LIPG,ITGAV,HIBCH,ZNF703,ITGAL,ITGAM,LOC286359,HLF,NOV,FAM134C,FAM134B,FAM134A,SERPING1,SMAD9,TRERF1,LOC653501,LRPAP1,LQK1,SMAD6,SMAD7,GOLPH3L,SMAD1,AFTPH,SMAD3,MUS81,AMMECR1L,IL1RAPL1,TMPRSS11B,IGF2R,TMPRSS11D,TMPRSS11F,ZC3H10,RAD21L1,IL1RAPL2,SLC36A3,CKS1B,SLC36A1,ST13,RPL31P11,C14orf115,ZC3H15,TMEM213,C14orf118,ARTN,ART1,HRH3,ART3,HERC2P2,ART5,ART4,LIPG
TCGA-E2-A1IK-01,1,8.8779,2.9386,0,12.1578,11.4275,10.5089,12.7508,3.3847,0,6.4263,9.7628,0,8.5987,0,10.6077,9.4956,3.5983,10.6057,10.0181,6.9836,8.0998,10.2529,10.8627,6.4257,8.6355,13.5233,10.8946,7.8758,7.3799,2.9386,6.823,0,0.6375,8.6888,1.688,10.3807,7.0577,3.5305,7.1224,0,6.674,0,9.8488,11.8303,2.8301,9.7517,3.663,10.999,10.242,10.3873,12.3115,2.1155,9.0928,3.5983,3.663,0,10.2818,8.5417,8.6172,8.5047,10.3386,10.0044,9.181,8.4439,1.4151,4.5374,8.3415,6.8511,2.4448,8.8779,0,0,15.4388,8.8625,9.734,9.9037,10.5226,2.585,6.1039,10.1413,1.4151,1.9175,12.4388,11.309,8.4277,8.7196,11.4022,8.2886,10.1949,10.0005,6.8717,0,8.1056,8.6172,9.2537,10.0145,9.793,7.2803,5.9696,9.3612,8.9639,8.7901,9.1489,1.4151,10.4834,10.0421,10.22,6.7127,3.3847,7.7879,8.8205,6.3399,9.6655,11.035,5.5236,8.9149,9.0839,0,9.0066,10.4303,9.7093,4.9281,2.8301,9.8916,11.7509,8.3142,5.2563,4.9542,8.3707,4.0969,1.078,11.8378,12.1194,9.0143,7.5648,6.2895,7.7058,6.534,3.0473,5.0297,5.9696,1.4151,7.655,0,0,6.3299,8.2039,9.6194,2.1155,5.5409,11.6155,9.2286,8.2416,9.0883,7.9261,0,5.4521,6.6582,11.5392,10.9884,12.1976,11.4614,2.1155,7.4865,7.6147,11.4614,6.2373,5.5236,8.6927,10.556,9.3576,11.0893,9.29,8.7309,9.3254,0,0,11.195,0,0,7.6229,0,0.6375,0,8.6515,6.6896,12.5474,1.688,0,10.3601,0,7.0637,6.0804,0.6375,2.4448,1.078,7.2331,3.0395,1.688,1
TCGA-E2-A1IU-01,1,9.5998,1.7935,0,12.0476,11.3033,10.5011,12.3986,3.3283,0,5.2163,9.5237,0,8.8717,0,11.081,10.0658,4.484,8.1194,10.0545,7.293,8.1279,9.9196,11.0025,6.703,8.5192,12.8404,10.9754,8.396,7.4056,3.4418,8.322,0,1.4029,9,2.1006,10.7945,7.0504,4.4022,6.5967,0,6.4552,0,10.5892,12.024,5.6651,9.9254,0,11.7088,10.619,11.7516,12.0908,3.0704,8.9813,2.756,4.8961,0,10.4418,9.1221,9.68,8.7748,10.9765,9.6858,9.8946,8.3765,0.4968,7.5675,7.6821,6.5083,3.0704,9.069,0,0,14.4958,9.5468,9.9027,10.1522,10.7727,4.8961,7.2545,9.879,9.3123,2.9217,12.2398,11.6951,8.6255,10.5291,11.2991,8.079,10.281,11.7717,7.7216,0,7.5295,9.0778,9.2764,10.9332,11.0908,8.2996,8.8918,9.0756,5.0651,8.8868,9.2764,1.6114,10.231,9.8322,10.3893,5.799,3.0704,7.9085,7.1203,3.8646,9.8165,10.9131,9.2552,8.2595,10.196,0,9.7779,10.2448,9.9834,6.8796,5.9312,9.792,12.4028,7.4672,4.9547,6.5782,9.565,5.0827,2.8413,12.0045,11.9687,8.6796,8.85,5.841,8.5886,6.5148,1.4052,1.1592,4.8351,4.1247,7.8709,0,0,5.0651,8.3422,10.1879,5.1001,5.3961,11.6915,8.7842,8.5368,9.2128,8.1717,0,6.5595,7.8961,11.4549,9.633,11.6556,11.166,3.3283,10.2738,7.6407,11.0567,4.0189,6.2445,9.2897,10.8582,9.433,11.4891,10.468,8.238,9.6677,1.1592,0,11.5432,0,0,8.2939,0,2.1006,0,8.9731,6.5595,12.4057,2.4652,0,10.463,3.1393,7.5831,5.2788,0.8657,0,0,9.2188,3.2051,1.6114,1
TCGA-BH-A0E2-01,1,9.6913,0.4777,0,11.9049,11.0442,11.0469,12.9773,5.3448,0,5.9594,10.2179,0.4777,8.7998,0,10.8499,10.0205,4.3934,9.4051,10.3357,7.0281,7.8541,10.0611,11.1464,6.1183,7.2629,13.6365,10.6628,8.5032,8.029,4.8115,6.698,0,0,9.0796,1.9059,10.2279,6.8133,6.3199,6.6816,0,5.4392,0,9.5451,12.0532,4.89,10.3312,0,11.2613,10.3122,9.7431,13.0758,3.9562,9.4744,3.0801,4.1913,0,9.9593,10.1037,9.3402,8.3433,11.1909,10.5716,10.0735,8.3045,1.3617,7.1245,8.0884,9.3306,4.89,9.5979,0,1.1226,14.7043,9.3636,9.5121,9.5458,10.8739,5.2734,6.0981,9.8358,2.5134,2.1802,12.3941,8.0312,10.4364,10.7843,11.4038,8.821,11.6026,11.6334,7.0367,0,7.6093,9.4664,9.1269,10.4928,9.8732,7.9693,6.5608,9.6657,8.7454,8.6958,9.2538,4.0617,9.8798,11.8354,10.0041,5.0178,2.1802,8.2196,7.8043,8.6244,9.9224,9.0941,6.6138,7.8735,9.406,0,6.8676,8.9204,10.7727,6.4092,7.5711,10.3317,13.0248,7.149,5.0002,7.5258,9.4135,3.8424,0.8358,13.5901,14.0496,8.8921,7.7262,6.8481,8.4197,6.725,2.6093,1.3617,5.8751,5.576,6.975,0,0,5.5996,8.7824,10.0427,2.9396,5.1671,12.0594,8.0885,11.804,7.9164,7.5041,0,6.1064,7.0834,10.7593,9.7076,11.0726,12.26,4.0273,8.0484,6.7035,11.066,1.9059,5.7753,9.8039,10.8892,9.7867,11.123,11.0479,9.328,9.3402,0.4777,1.1226,11.4362,5.3448,2.3,7.0958,0.8358,0.4777,0,9.8315,8.6944,13.2849,1.7462,0,10.4314,0,7.3668,4.1279,0,0.8358,1.7462,7.4107,0.8358,2.0495,1
TCGA-BH-A0B3-11,2,10.0187,7.7642,0,11.7259,11.5065,10.8656,12.6881,5.2121,1.7674,4.1563,7.8201,0,9.403,2.3567,11.4738,9.2594,5.5449,10.7069,9.7041,7.9299,8.7192,9.7176,10.7948,8.0271,8.5235,13.253,9.1254,9.1664,7.5693,4.7235,9.5088,0,2.912,8.9897,4.2109,10.557,8.5497,5.7522,6.5716,0.7545,4.7966,0,10.2892,12.038,5.9575,9.7192,1.4423,11.5165,10.7263,11.1536,11.5851,6.172,9.3809,6.3707,6.4004,0.426,10.4622,9.7684,9.0757,8.9238,10.7909,9.7127,8.5965,9.157,1.9061,8.9789,7.4722,4.2109,3.0971,8.8793,0.426,1.2473,14.912,10.055,9.4583,9.8422,12.944,7.771,8.6518,10.4038,3.1539,2.6995,12.238,9.2148,10.11,10.7601,11.115,8.9998,10.3268,12.2369,10.3275,0.426,7.95,9.6502,9.653,11.1029,11.3333,11.1775,8.1997,9.4903,4.5225,8.2164,8.8081,1.7674,10.0115,8.6319,8.8793,5.9006,3.8476,8.4639,6.4635,4.4788,9.7506,7.0203,7.1962,7.1019,9.8328,0,9.6074,9.3599,9.8788,7.6846,4.8831,7.6155,11.5148,8.0876,8.4764,3.8476,9.7181,6.1159,4.7966,12.6359,12.3514,8.8845,5.1295,7.5161,9.8935,7.7936,2.6332,4.0705,6.5716,4.5008,7.7597,0,0,5.5449,7.7723,9.6182,2.8446,5.057,11.6056,9.0563,7.8781,9.1111,7.8135,0.426,10.5248,8.7914,11.1166,8.6232,11.4243,13.4654,6.5454,8.5785,8.386,10.7039,5.5867,6.5293,9.2503,10.2053,10.1285,10.9401,10.9873,8.762,9.8485,0,0,11.7448,2.1489,0.7545,8.0912,1.0218,3.0971,0,8.818,7.7868,12.5365,2.5383,0,10.2963,6.0901,8.1912,2.9763,0.426,0.426,1.7674,10.9919,4.7605,6.833,1
TCGA-A2-A0CZ-01,1,10.1639,4.063,0,11.6858,11.2883,10.6266,12.5733,4.8389,0,6.5303,9.8177,0.5619,8.8501,2.4021,10.6887,10.2969,3.9784,11.7348,9.6241,6.9691,6.8311,9.8229,10.7482,7.2247,8.0163,14.0998,9.5305,7.6511,7.5484,4.8389,8.004,0,1.5384,8.7784,2.9386,10.2093,8.2675,2.9386,7.3051,0,5.885,0,10.2231,11.6978,4.7901,9.9027,0,10.5968,10.5174,11.5766,12.478,5.0192,9.2358,5.7888,3.7421,0.5619,10.1083,10.3773,9.2595,9.2818,10.4766,9.7799,9.4395,8.0771,2.9386,9.4365,8.2983,5.0402,1.9475,9.4747,0.5619,0.9652,15.2468,8.9241,9.4125,9.801,11.8472,7.2247,7.8517,10.3305,2.4021,2.1155,12.2155,9.5343,9.9792,10.0447,11.4372,8.4335,12.3585,11.2803,9.161,0,9.1009,9.0603,9.5221,9.8933,10.661,9.7045,7.2964,10.4384,6.0392,9.0251,9.2,3.3288,10.2606,9.5825,9.985,5.6991,3.9784,8.3092,7.62,5.061,8.794,9.8207,6.3228,7.7373,9.0291,0.5619,8.0436,10.3757,12.7741,10.3348,6.9636,9.8433,11.736,7.1353,7.11,5.8497,9.0422,5.3407,3.0255,14.0674,13.9808,8.6389,7.9578,5.986,10.2162,7.8724,2.4034,3.0255,6.4142,7.4807,8.9027,0,0,5.439,7.7678,9.1918,3.4594,5.7888,12.2228,8.5129,10.8023,9.1047,8.6389,0,8.5628,7.3007,11.554,8.5646,11.7751,13.7952,5.2169,7.6545,7.5262,11.5064,4.7136,6.4695,10.1888,9.9077,9.7602,10.3284,10.5744,9.0079,9.6787,0.9652,0.5619,11.6751,0,0,7.5373,0,3.1075,0,8.5987,9.2312,12.2663,2.6411,0,10.197,5.8377,7.2475,4.063,0.5619,0.9652,1.9475,8.8561,4.2551,1.9475,1
TCGA-AR-A2LE-01,1,10.5483,2.698,0,11.6353,11.2845,10.5679,12.1007,4.2067,0.584,4.4235,8.8489,0,8.8141,0.584,11.4877,9.504,5.1469,10.4166,10.4041,7.182,8.1316,10.0437,10.8053,7.2855,6.978,14.5097,10.1882,9.2187,7.8644,3.5209,6.6045,0,0.584,9.7301,2.4571,10.9625,7.182,5.301,7.9396,2.3196,3.4568,0,10.4255,12.4891,4.4567,9.6455,0,11.5677,10.1658,10.376,11.9076,2.698,8.5594,0.9986,5.0633,0,9.9564,11.0309,9.4171,9.6932,11.0038,9.8173,9.2616,7.5632,2.5826,4.0848,7.3516,6.4065,0.584,8.9957,0.584,0.584,14.697,9.8021,10.2889,8.9426,11.0521,6.5285,6.6338,9.5158,11.8969,1.8053,12.5857,11.1199,10.1275,10.3629,10.6459,8.4237,10.7936,11.5534,7.4566,0,7.8859,9.2398,9.6817,11.1832,10.5627,6.8173,8.2379,8.7165,7.2686,7.6976,8.328,2.9044,10.6482,10.6228,8.2498,6.31,3.3897,7.8173,6.892,5.1057,9.7826,9.415,6.2163,7.5708,9.8117,0,9.8721,9.6854,12.507,5.187,5.4566,8.8965,12.3106,7.3281,1.583,2.3196,9.493,4.1672,1.8053,13.0812,13.4293,9.7403,6.9279,6.5821,7.7554,6.3722,1.9978,3.8553,5.7916,4.6119,7.0793,0,0,5.4401,7.9977,9.7453,0.584,5.7654,13.0041,8.8582,9.4265,7.5285,8.6819,0,8.9234,6.2451,11.0041,11.0415,11.6645,11.1934,4.3896,9.7842,7.7554,10.4081,6.0633,7.1671,8.9999,10.8885,9.9701,11.4171,11.1953,8.8125,10.3634,0,0,12.1264,0,0,7.1469,0,0.584,0.584,9.2127,8.8045,13.1955,3.4568,0,10.6118,0.9986,8.0084,1.8053,0.9986,0,1.8053,10.2727,3.1674,1.583,1
TCGA-A8-A0A1-01,1,9.9179,4.2534,0,11.8653,11.0351,10.5323,12.4825,3.0051,1.0029,5.3807,9.0906,0,8.8899,2.1744,11.5151,9.6617,4.5601,9.3862,10.2345,6.7739,7.6278,10.0881,10.687,7.4487,7.8249,12.7958,9.6966,8.6958,7.5565,4.7869,8.457,0,1.3254,9.7183,1.5888,10.5066,9.7311,1.3254,6.5907,0,3.2531,0,10.397,12.3247,4.0498,9.9202,0,11.6267,10.3417,11.5572,12.188,3.2531,9.3232,1.8115,5.2344,0,10.2495,10.1136,9.4856,9.1593,10.6374,8.9231,9.0515,8.1143,3.1751,5.9364,6.9129,7.1195,0,8.9081,3.3271,1.3254,15.6891,9.5076,10.0671,10.1189,11.436,6.3633,6.5449,10.0079,5.0931,2.5898,12.4682,10.9198,9.2337,9.1453,10.7839,9.1643,11.1257,10.6383,8.7773,0,8.1707,9.3467,9.6764,10.8268,11.4929,7.8915,8.2796,9.5964,6.4815,8.1732,8.8402,2.3266,9.9006,9.4215,9.6433,4.6494,2.8123,7.8195,6.9541,8.7871,9.5175,9.2596,6.6711,8.701,9.2935,1.3254,10.313,9.9966,11.67,4.1754,5.6204,9.9119,11.0333,7.6057,1.0029,7.3589,10.2655,4.1754,0.5869,12.6475,12.701,8.4194,6.6278,5.3455,8.0692,7.1402,0,1.0029,4.706,6.8259,11.1975,0,0,8.2298,8.3873,9.637,2.1744,6.0718,11.8614,8.9658,9.1619,10.1913,10.7552,0,4.9829,6.432,10.6698,10.2067,11.3884,12.6009,3.3271,9.1844,7.6782,11.1367,4.678,5.9599,9.6038,11.024,9.5225,11.2265,10.5718,8.6442,9.2298,2.5898,0,12.2387,0,0,7.432,0,0.5869,0,9.2992,8.6478,12.1579,0.5869,0,10.4199,0,7.6782,2.3266,0,0,0.5869,8.9902,2.7053,0,1
TCGA-E2-A1L7-01,1,9.8265,1.7767,0,11.1516,10.8326,10.8361,13.2211,3.3533,0.5708,5.0242,8.9848,0.9786,8.5899,0.9786,10.7071,9.5633,4.8163,11.4534,9.9332,7.2745,8.1978,10.5649,11.4295,6.7451,7.5743,12.9711,10.3631,8.8242,8.666,5.5276,8.818,0.5708,1.5563,8.9723,2.2875,9.4447,8.3957,2.1365,6.6783,0.9786,1.7767,0,9.7554,12.523,5.128,10.6368,0,10.3852,10.0758,9.7513,12.6442,3.2831,9.362,2.4242,4.0039,4.3512,9.5872,9.6797,9.1517,9.1218,10.9737,9.9765,9.3588,7.9054,1.2962,8.0311,8.0525,10.2347,1.5563,9.3341,1.5563,1.2962,15.7751,8.8638,9.4627,9.3785,10.5234,4.2071,7.647,10.5343,0,3.2094,13.1631,9.8869,9.4428,9.1615,10.6792,8.7352,10.2827,10.2578,8.402,0,7.557,8.2516,9.7698,10.3977,9.6958,8.299,7.6224,8.9751,6.6783,8.5211,9.2237,1.7767,10.821,11.6124,8.6152,4.7913,3.0494,8.3255,7.6435,6.2428,9.233,8.4766,6.252,7.2145,9.2377,0.5708,9.5744,8.735,9.7017,9.5258,5.739,7.8549,9.1381,8.1557,5.128,9.4143,10.4112,7.4369,5.9462,12.4566,12.6055,8.5287,10.8909,3.715,10.4965,6.3497,3.2139,0.5708,5.1479,2.1365,9.0013,0,0,6.4249,10.9775,9.6133,3.0494,5.9462,11.3836,8.6729,9.1809,10.0047,8.0471,0,5.5724,6.3149,10.4632,8.9155,11.9632,12.7034,4.6864,9.5698,7.8877,11.8637,2.2875,6.9114,9.159,9.8757,9.1455,10.56,11.9156,9.2777,9.8349,0,0,11.3204,0,0,7.6644,0.5708,1.9678,0.5708,9.9772,7.9849,12.7472,1.2962,0,10.4965,0,6.9056,4.8652,0,6.6577,1.2962,10.1305,1.7767,2.664,1
TCGA-E2-A14T-01,1,10.7954,2.6256,0,11.9022,11.0422,10.777,14.2911,3.2795,0.627,6.0336,9.2804,0,8.7315,1.0626,11.4542,9.9443,5.6437,8.6779,10.2234,6.5848,6.6988,10.1547,10.5362,5.6515,7.6522,13.3212,10.8856,8.029,8.0617,2.86,6.4875,0.3473,0.8612,8.893,1.0626,9.7196,6.4249,7.9263,6.6528,0,6.846,0,10.8691,12.5289,6.2347,10.6459,0.3473,11.3319,10.093,10.1165,13.3583,2.5605,9.7803,0.3473,5.0962,2.4209,10.1187,8.2694,10.4283,8.8132,11.0267,10.5522,9.9319,7.4528,1.5387,4.8186,7.6863,7.3674,4.964,9.1097,0,0,15.17,8.5328,9.8138,10.6276,10.2087,1.7864,5.5629,10.3441,4.306,3.5713,12.7403,11.7158,8.8383,9.2079,12.5778,7.7012,10.2669,10.1994,8.0632,0,8.017,9.2339,9.7477,10.5399,9.1047,8.8689,8.1788,9.3846,7.9407,9.45,8.6798,2.2662,10.3341,11.7678,9.4032,6.8185,3.4328,7.5013,7.6728,6.6011,10.8678,10.5823,5.3864,7.5814,9.6273,0.3473,7.1385,10.8488,11.0089,5.2278,6.6567,8.9958,12.6835,8.2518,6.2084,5.9535,10.4916,4.7472,2.4924,12.6049,12.8225,8.4157,8.4973,4.8186,7.4948,6.3402,3.5511,1.9978,6.0033,4.8597,9.6597,0,0,6.2605,9.7463,10.0358,1.2393,4.3257,11.3146,8.506,10.7756,9.4899,8.6152,0,6.4431,5.3675,12.0212,12.6477,12.1037,11.2669,2.2662,8.6712,5.667,11.2977,6.3595,5.8619,9.7354,10.2301,8.9152,11.052,9.9562,8.9671,9.8853,0.627,0,11.4424,0.8612,1.3968,7.1076,0,0,0,9.8924,8.808,12.6215,2.4924,0,10.4995,0,6.7101,6.2137,0,6.6567,1.3968,8.4919,0.627,5.8619,1
TCGA-AC-A5EH-01,1,10.0289,1.4057,0.8677,11.7966,11.1395,10.1459,12.22,3.4994,0,6.5702,9.8157,0,8.6999,1.6144,10.3029,10.5472,4.0944,11.6292,10.5641,5.4958,6.5127,10.2926,10.4953,6.6834,7.7509,13.1427,10.9464,7.8498,7.2782,3.601,6.9529,0,1.4057,8.6637,3.5511,10.3044,6.9955,1.6144,7.5178,0,4.9397,0,9.8574,11.895,4.6861,10.2473,0,10.4974,10.4493,10.8238,12.299,1.7967,9.7843,0.4981,3.4994,1.1616,10.1311,9.278,9.4494,9.9109,10.7686,10.561,10.2763,8.3612,2.7598,10.1944,7.0949,7.773,4.0231,10.5015,0,0.4981,15.6458,8.738,9.8117,9.6319,10.8955,5.8761,5.8454,10.6455,3.1432,3.3323,12.4129,10.947,8.7383,10.1327,10.5307,8.4931,11.8923,10.7267,6.5321,0,8.3987,8.4293,9.5473,9.2951,10.693,7.0094,7.5211,9.4194,7.6976,8.5976,9.2073,3.3323,10.459,10.2275,10.4467,5.4004,3.4994,8.6725,8.8698,7.4411,9.4486,11.3206,5.2983,7.773,9.1951,0,9.0194,9.4176,11.7736,4.1289,8.17,9.4063,10.8955,7.9374,0,7.9349,10.8231,3.0743,1.1616,13.5453,13.419,8.5791,10.8274,5.8761,9.1675,7.0726,1.4125,0.8677,5.5476,6.3617,8.554,0,0,5.8557,9.3178,9.9396,4.615,4.1289,12.7033,8.3863,9.2951,8.2366,9.3297,0,5.4145,6.7904,10.0677,9.0068,11.5337,12.853,3.209,9.5103,4.5905,12.3579,4.4882,7.1501,9.8631,8.9,9.6194,10.3433,9.4613,9.1382,9.6277,0,0,11.7792,0,0,7.4135,0.8677,0,0,9.9978,8.4892,11.8578,0.8677,0,10.7109,0.4981,7.4883,1.9585,0,5.9061,0.4981,8.4197,2.2361,0.4981,1
TCGA-GM-A2DM-01,1,9.5605,0,0,11.9767,11.4188,10.625,13.0653,2.0345,0,6.5942,9.4306,0.4721,9.0472,1.3496,11.1107,9.6319,4.6661,7.7065,10.1963,6.9688,7.4497,9.7576,10.6503,6.3074,8.5691,13.5413,11.0027,7.9106,7.7693,1.7323,7.2067,0,2.3946,8.7914,1.7323,10.7921,6.6453,3.8628,6.7886,0,3.4679,0,10.1149,12.0035,2.6825,10.0143,0,11.3601,10.564,10.6812,12.3119,1.3496,9.0545,1.8913,4.5032,0,10.088,8.9192,9.2088,8.8699,10.8792,9.5708,9.5162,8.3201,1.8913,7.4687,7.363,5.6485,4.2032,9.2984,0,0.4721,15.3856,9.6776,9.7841,10.7023,10.1644,2.9224,4.7721,10.6254,0.8272,1.3496,12.967,8.4391,8.263,11.2934,11.8281,8.2317,10.6873,13.3716,5.8556,0,6.429,9.6017,9.6863,10.5217,10.3414,7.0762,8.1457,8.2721,5.7454,8.4709,8.9912,2.0345,10.1104,9.4233,9.4233,7.0084,4.1412,7.6768,7.6437,7.3298,10.3401,10.0045,7.3505,8.2429,9.5568,0,8.8312,10.5852,8.5873,2.0345,0.8272,10.6405,12.0395,9.2494,4.8516,5.2245,9.722,3.2504,1.7323,12.7267,12.9419,9.2238,6.3003,6.0109,6.9003,6.2498,2.8576,0,5.2686,5.0159,9.4665,0,0,6.3762,7.9151,9.9721,9.2424,4.2332,11.9534,9.3516,8.2594,7.9675,8.766,0,5.4584,6.286,11.4813,11.3452,11.8482,10.6247,2.5927,7.7277,7.5838,11.7808,2.2842,5.8652,8.7788,10.9447,9.6021,11.0713,9.7835,8.9746,9.641,0,0,11.9756,1.1119,0,8.0583,0,0.4721,0,8.0028,7.5394,12.9893,2.1648,0,10.4177,0.8272,7.0384,4.7721,0,0,1.1119,8.4974,0.4721,0.4721,1
TCGA-BH-A0DG-11,2,10.0857,7.2541,3.7251,11.6518,11.4447,10.7964,13.1614,4.4903,0,4.1034,7.9219,0,9.4764,2.492,11.8925,8.7242,5.6504,10.6696,9.7884,7.9435,8.3938,9.6879,10.8068,8.2148,7.639,13.8532,9.1779,8.7399,7.4657,4.3571,9.3382,0,2.5743,8.9239,3.988,10.8573,8.2383,7.3002,7.5772,1.2151,3.6512,0,10.476,12.2258,5.5522,9.8332,0.7319,11.6634,10.7518,12.9632,11.246,6.7555,9.204,4.7426,6.4792,2.2124,10.5753,9.855,9.1836,9.1191,11.0414,9.616,8.336,8.8306,2.492,8.8514,7.4171,5.1168,0.7319,8.5016,1.728,0.7319,14.6176,9.9583,9.4177,10.189,12.7016,5.5923,8.4384,9.9956,2.2124,2.7261,12.5228,9.5803,10.4081,11.8751,11.3592,8.7574,10.0197,13.1908,9.1044,0.4119,8.2367,9.8986,9.4377,11.575,11.7389,9.363,7.3881,8.8285,4.6881,8.0923,8.4316,2.3117,9.6801,9.3046,8.6299,5.3333,4.5525,8.0676,5.49,4.8289,9.9312,7.7061,7.5134,7.1902,10.0551,0,9.6105,8.818,8.5277,8.6478,4.8945,7.2665,12.0438,7.7426,9.9825,2.9888,10.6019,6.4631,5.4686,12.6058,12.0692,8.9835,5.8287,7.1404,9.8951,8.7264,3.1091,3.211,5.8863,2.5743,7.6597,0,0,4.7246,8.2635,9.952,2.5743,6.6691,11.9023,9.0114,7.8719,8.7163,7.8638,0,9.9811,8.2352,11.0578,9.2841,11.4887,13.0404,6.8075,8.9588,8.5884,10.3849,4.4028,5.6409,9.0931,10.3863,10.2726,11.158,10.8483,8.5251,9.9312,1.2151,0,12.0409,0,0.7319,7.8535,0.4119,3.8294,0.7319,8.9616,8.3853,12.8436,2.492,0.7319,10.4673,7.0821,8.6596,2.1056,1.2151,1.2151,3.1585,10.2084,4.1578,3.6127,1
TCGA-BH-A0B7-11,2,10.4331,6.7839,2.4103,11.705,11.3465,10.7215,13.0038,4.7493,0.5176,3.2678,7.876,0,9.5142,0.8978,11.791,9.3537,5.8356,10.5729,9.914,7.3321,8.4412,10.0906,10.9019,7.8493,7.7199,13.3616,8.8133,8.7754,7.5336,3.331,9.3645,0,1.659,8.8941,3.5595,10.8019,7.4578,6.7611,7.056,0.5176,5.0973,0,10.4163,12.367,5.1154,10.1278,0,11.5518,10.8566,12.6229,11.3448,6.1215,9.4256,6.9841,6.6415,1.447,10.3401,9.4789,9.1544,9.0097,11.0488,9.639,8.9006,8.978,3.1324,9.8337,7.4712,5.0417,2.4103,9.0049,1.8438,2.1547,14.3636,9.8601,9.2206,10.3288,12.3029,5.4071,8.6084,10.3198,3.2678,1.8438,12.4058,8.6739,9.8586,11.5609,11.5585,8.4503,9.8276,12.7561,9.1246,0,7.4471,9.4813,9.6327,11.365,11.3707,9.0596,8.2902,9.3008,5.3624,7.9783,8.0762,2.6274,9.4083,9.3579,8.9964,5.5063,3.802,8.3119,6.4267,5.0605,9.6919,8.0388,7.07,7.74,10.1952,0,9.5603,9.2017,9.944,8.6353,7.8165,8.2042,12.2139,8.6735,9.139,7.0975,10.6021,6.9939,5.8996,12.4098,11.6549,8.5729,4.9439,7.07,10.5786,8.2042,3.6619,5.8891,6.2416,4.3822,7.5603,0,0,4.6536,8.5823,9.9249,3.3916,5.3775,11.5326,9.6209,7.4327,8.4783,7.547,0,10.7142,7.6956,10.9575,9.0455,11.3197,12.1945,6.4048,8.1261,8.4678,10.2152,3.7566,5.8465,9.3626,10.2115,9.8159,11.0799,10.3001,8.8202,10.0553,1.8438,0,11.6828,0.5176,0,7.74,0,4.7949,1.447,8.8556,7.7602,12.6889,2.4103,0.5176,10.4848,8.2044,8.4783,3.2678,0.5176,1.447,2.0076,11.133,2.2882,2.9019,1
