"","ID","Beneficio","Compra","Acidez","AcidoCitrico","pH","CloruroSodico","Densidad","Azucar","Sulfatos","Alcohol","Etiqueta","CalifProductor","Clasificacion","Region","PrecioBotella"
"1318",16091,781,"1",-1.18,-0.29,6.03,1.107,0.99572,8.5,0.37,17.1,"R",1,"**","1",6
"1319",3719,781,"1",1.6,0.09,6.2,NA,0.99889,4.9,4.21,5.2,"B",2,"****","1",3.25
"1320",8377,782,"1",0.835,1.27,6.96,NA,1.00929,13.6,0.52,14,"R",3,"**","3",5.91
"1321",2900,783,"1",0.26,1.17,6.46,-0.22,1.00361,11.5,0.72,11.6,"B",4,"****","3",2.83
"1322",5441,783,"1",0.24,0.34,6.1,0.425,0.97402,12.3,-0.36,13.3,"R",3,"*","3",2.31
"1323",9410,783,"1",0.3,0.38,6.36,0.094,0.97384,10.1,-0.15,13.1,"R",1,"***","2",3.24
"1324",6400,784,"1",0.22,0.58,5.96,0.133,0.9932,10.4,0.3,15.6,"B",2,"***","3",4.86
"1325",5067,785,"1",0.36,0.57,6.09,0.015,1.0001,9.9,0.64,10.9,"B",4,"**","2",1.44
"1326",6204,786,"1",0.21,0.27,6.44,0.166,1.01117,10.6,0.38,13.8,"M",3,"*","3",3.47
"1327",10346,786,"1",0.38,1.82,6.68,-0.486,0.9463,11.1,1.69,12.1,"B",3,"**","2",2.51
"1328",383,787,"1",0.21,0.27,6.8,-0.338,1.03285,10.3,0.61,10.4,"B",2,"***","3",4.3
"1329",5197,787,"1",0.15,0.95,5.91,-0.419,1.02135,8.9,1.59,16.7,"M",4,"**","1",3.12
"1330",7316,787,"1",0.32,0.27,7.15,0.598,0.9916,12.5,1.39,15.2,"B",2,"***","2",1.16
"1331",6023,789,"1",-0.31,1.89,6.63,0.204,1.02481,14.5,0.48,15.1,"B",2,NA,"2",1.29
"1332",8524,790,"1",0.55,0.78,6.16,-0.494,0.99514,9.3,0.58,14.4,"R",3,"**","2",6
"1333",9351,790,"1",0.34,-0.64,5.65,-0.333,1.04195,9.5,0.37,10,"R",5,"**","1",1.04
"1334",10252,791,"1",-0.32,0.21,6.13,0.042,0.99373,13.2,-0.71,13.8,"B",2,"**","1",5.17
"1335",12333,791,"1",0.36,0.47,5.52,0.094,1.02509,6.9,0.45,14,"B",2,"**",NA,4.18
"1336",6947,792,"1",0.23,-0.78,6.74,0.305,0.9914,9.9,1.44,10.4,"R",2,"***","3",5.04
"1337",14830,792,"1",1.17,1.07,6.51,0.068,0.94695,4.8,0.47,12.2,"B",3,"***","1",1.62
"1338",15448,792,"1",0.4,0.03,6.01,NA,0.9929,9.6,-0.53,11.3,"B",3,"***","1",2.4
"1339",2311,793,"1",0.89,0.03,6.7,0.281,1.00809,14.6,0.27,15.4,"R",1,NA,"2",1.03
"1340",2950,793,"1",0.32,0.55,7.31,NA,0.95545,15,NA,15.1,"R",3,"***","3",1.51
"1341",9877,794,"1",0.23,0.4,6.12,0.049,0.99659,9.2,1.48,NA,"R",4,"**","1",4.81
"1342",15824,794,"1",1.61,-1.19,5.68,0.036,0.96179,12.1,0.38,NA,"R",2,"**","2",4.64
"1343",13094,794,"1",0.32,0.21,5.45,0.044,1.03753,10,0.39,10.2,"R",2,"*","3",1.45
"1344",9599,795,"1",1.09,-0.5,7.04,0.029,0.97763,8.5,-0.49,12.9,"R",2,"*","2",2.14
"1345",506,796,"1",0.36,1.31,5.81,-0.03,1.00361,13.3,1.51,14.3,"R",3,"****","1",6.53
"1346",11315,796,"1",0.15,1.57,5.5,NA,0.99192,8.3,0.71,12.1,"B",2,"****","2",6.36
"1347",10237,796,"1",1.48,0.36,5.97,0.039,0.99946,6.1,0.43,8.8,"R",2,"***","3",1.32
"1348",7992,796,"1",0.14,1.37,5.6,0.608,0.9925,7.3,0.3,10,"R",1,"****","1",3.87
"1349",3974,796,"1",-0.34,-2.17,5.97,-0.309,0.973,6.9,0.46,11.1,"R",2,"*","3",3.13
"1350",4663,797,"1",-0.9,-0.68,7.07,1.006,0.95734,13.7,0.52,14.1,"R",2,"**","2",2.5
"1351",4786,797,"1",0.49,0.4,6.07,0.027,0.94855,8.5,-0.58,11.3,"B",4,"*","3",1.76
"1352",6612,797,"1",0.23,0.35,7.03,0.038,1.00166,15.3,0.55,15.5,"R",3,"**","1",3.66
"1353",11338,797,"1",0.26,0.25,6.03,0.047,1.01673,4.4,0.06,9.1,"R",3,"*","3",1.08
"1354",13554,797,"1",0.32,-0.62,7.03,0.053,1.02877,12.5,NA,12.7,"R",2,"***","1",1.79
"1355",15127,798,"1",1.32,-0.31,7.33,0.257,0.99366,8.1,1.55,NA,"R",1,"*","3",3.47
"1356",15401,798,"1",-1.11,0.32,6.76,0.34,1.02916,12.8,-0.86,NA,"R",2,NA,"2",5.09
"1357",2991,801,"1",0.26,0.49,5.92,0.032,1.03584,7.7,-1.05,8.6,"M",3,"**","1",6.42
"1358",4291,802,"1",1.88,-0.58,5.57,0.067,0.9986,15.1,-0.22,15.3,"R",3,"***","3",1
"1359",13476,803,"1",0.72,-0.09,5.73,0.204,0.98693,7.2,0.45,12.8,"B",3,"***","2",2.18
"1360",7990,805,"1",0.36,-0.06,6.79,0.021,0.96509,12.3,0.61,NA,"R",2,"**","1",4.76
"1361",9304,806,"1",-0.22,0.31,5.97,-0.815,0.94419,8.1,1.26,8.3,"R",2,"**","3",2.13
"1362",6194,807,"1",1.32,0.31,6.22,-0.261,0.99318,11.3,0.35,12.1,"R",3,"**","2",3.27
"1363",12235,808,"1",1.1,1.8,6,0.04,1.01531,9.6,-1.17,10.8,"R",3,"***","3",2.34
"1364",5812,811,"1",0.31,0.26,6.24,1.067,0.94395,8.1,0.33,14.6,"B",3,"**","2",1.47
"1365",9730,812,"1",1.43,0.63,6.22,NA,0.9934,11,0.77,11.5,"R",2,"****","2",3.53
"1366",1049,812,"1",0.71,0.23,6.24,0.042,0.9948,12.1,1.68,14,"B",5,"**","2",3.55
"1367",16036,818,"1",0.36,-0.9,6.16,0.118,0.98955,14.5,0.43,15.3,"B",2,"**","2",1.33
"1368",6132,819,"1",0.17,1.85,6.11,0.042,1.01995,9.4,1.99,10.3,"B",3,"**","3",1.55
"1369",11212,820,"1",0.72,0.28,6.92,0.493,1.04559,7.5,0.55,9.2,"B",4,"***","3",2.34
"1370",14373,821,"1",1.29,0.65,5.62,-0.101,0.97283,9.8,0.37,10.2,"B",3,"*","2",3.47
"1371",527,821,"1",-0.1,0.06,6.36,0.668,0.995,4.3,1.42,6.9,"B",4,"*","2",1.05
"1372",4109,821,"1",0.69,2.1,5.71,0.219,0.97167,11.5,0.36,NA,"B",2,"**","3",1.76
"1373",3268,821,"1",0.105,0.82,7.24,0.035,0.95618,9.7,-0.11,10,"R",2,"**","2",1.23
"1374",2507,823,"1",-0.4,0.68,6.89,-0.161,0.99064,11.1,-1.51,11.7,"R",2,"***","2",1.17
"1375",13531,824,"1",1.3,-1.28,6.52,0.041,0.99524,12.6,0.53,NA,"R",1,"***","3",1.39
"1376",2078,826,"1",1.07,0.39,5.86,0.053,0.98636,9.3,1.08,11.1,"B",3,"*","2",2.73
"1377",8939,826,"1",2.37,0.9,6.73,0.029,0.94915,5.1,0.59,10.7,"R",4,"***","1",2.08
"1378",6190,827,"1",0.17,1.83,6.04,0.031,0.95371,10.6,0.8,11.4,"B",4,"****","3",1.28
"1379",6893,827,"1",0.48,0.16,7.08,0.469,0.9918,8.7,0.45,12.5,"R",3,"**","2",2.44
"1380",12198,827,"1",0.05,1.09,6.34,0.04,0.96866,8.4,-1.43,NA,"B",4,"***","2",1.06
"1381",15089,828,"1",0.42,-1.36,6.82,-0.563,0.9906,9.8,-0.86,NA,"B",1,"***","3",4.38
"1382",4933,828,"1",0.26,0.46,6.7,0.037,0.99601,10.6,1.77,NA,"MB",3,"*","2",1.27
"1383",7373,829,"1",1.51,1.93,6.84,0.055,0.9618,13,-0.67,13.5,"B",3,"*","1",4.15
"1384",13680,829,"1",1.44,0.29,6.05,0.029,0.97858,13,0.33,13.1,"B",3,"*","1",1.56
"1385",1408,830,"1",0.31,2.15,6.85,0.05,0.99332,10.2,0.5,15.6,"B",1,"***","1",1
"1386",2415,832,"1",0.72,0.76,5.74,0.036,0.9628,7.6,1.31,12.4,"R",2,"***","1",1.58
"1387",10902,832,"1",1.4,0.21,6.38,0.06,1.0351,12.9,0.32,14,"B",1,"****","3",1.28
"1388",2656,833,"1",-0.62,0.34,6.81,0.484,0.98949,14.4,0.5,15,"B",2,"***","1",1.71
"1389",11848,835,"1",0.43,0.69,6.22,0.028,0.991,9.5,1.77,16.3,"B",3,"****","2",3.61
"1390",8760,835,"1",-1.14,0.66,7.07,-0.368,0.95019,8.7,-0.08,10.3,"B",3,"**","2",3.36
"1391",8244,837,"1",0.29,-0.58,6.98,0.605,1.00856,11,0.36,11.8,"R",1,"****","3",4
"1392",9007,837,"1",0.23,-1.61,6.4,0.378,0.93971,10.4,NA,11.2,"R",2,"****","3",1.22
"1393",8789,839,"1",0.38,0.28,6.99,-0.848,0.96755,10,0.24,10.7,"R",1,"****",NA,2.23
"1394",4143,840,"1",1.07,-0.6,6.87,-0.96,0.98428,13.9,1.49,14.3,"B",3,"****","1",1.95
"1395",14837,842,"1",-0.61,1.9,5.99,-0.156,0.98488,11.9,1.16,12.5,"B",2,"*","2",2.95
"1396",976,844,"1",-0.89,-2.09,5.82,0.033,0.94348,6.6,-2.4,13.3,"B",4,"***","2",1.85
"1397",10914,844,"1",0.19,0.2,6.68,0.053,0.9986,10,0.38,11,"R",3,"***","3",4.87
"1398",10479,844,"1",2.17,0.28,7.13,0.045,1.06266,11.8,0.54,12.4,"MB",2,"***","2",1.58
"1399",11036,846,"1",2.78,-0.42,5.48,0.482,0.97991,16.1,0.33,17,"B",2,"**","1",3.07
"1400",9802,847,"1",-0.56,3.25,7.11,-0.314,1.01111,10.7,0.85,21.6,"B",3,"**","3",1.18
"1401",5347,857,"1",-0.88,0.41,6.61,0.093,0.96433,10.8,0.42,11.4,"B",2,"****","2",4.05
"1402",5421,858,"1",0.18,0.31,5.94,0.082,0.99085,7.3,0.58,10.9,"R",1,"**","3",1.27
"1403",6448,859,"1",1.68,-1.01,6.57,0.032,0.99066,4.5,0.57,10.7,"R",3,"*","3",1.05
"1404",5075,861,"1",0.49,1.12,5.59,0.028,0.95618,12.4,0.36,13.2,"B",2,"*","2",2.49
"1405",14168,861,"1",0.46,-2.43,7.26,0.476,0.9947,8.1,0.79,NA,"B",5,"****","1",5.24
"1406",11753,862,"1",-0.25,0.24,6.26,-0.282,0.9903,10.6,-0.3,12.6,"B",2,"**","3",2.33
"1407",11512,864,"1",1.19,0.31,7.19,0.043,0.97743,9.7,-0.51,9.9,"R",2,NA,"3",1
"1408",8660,866,"1",0.65,-0.46,6.07,-0.409,0.99256,10.5,0.27,11.2,"B",2,"***","2",1.5
"1409",15613,866,"1",0.36,3.3,6.21,-0.41,0.98946,9.6,0.34,13.5,"R",2,"**","3",3.53
"1410",8342,867,"1",0.12,-0.54,7.08,NA,0.99114,11.9,0.45,12.9,"R",2,"**","1",1.26
"1411",5607,867,"1",0.25,0.02,6.83,NA,0.9901,9.2,1.25,NA,"B",3,"****","2",1.47
"1412",1418,869,"1",1.79,-0.36,6.98,0.149,0.99005,9.2,1.22,11.3,"B",2,"***","1",1.39
"1413",15193,870,"1",0.91,1.8,5.99,0.286,0.9908,8.3,1.83,11.2,"B",3,"**","1",3.64
"1414",9387,873,"1",0.16,0.41,6.24,0.026,0.991,6.3,1.81,16.5,"B",3,"**","1",2.45
"1415",8282,873,"1",-0.98,0.28,6.91,0.029,0.98332,10.9,0.41,17.5,"B",3,"***","1",1.57
"1416",2516,877,"1",0.28,1.36,5.93,0.03,0.99042,9.8,-0.43,10.6,"R",2,NA,"3",4.29
"1417",10317,877,"1",-0.11,0.42,7.28,-0.905,0.99066,10.4,0.72,10.8,"R",2,"***","2",2.45
"1418",14949,878,"1",-0.84,1.4,6.28,NA,0.98063,11.5,0.53,12.3,"B",3,"****","3",6.23
"1419",3272,878,"1",0.15,0.83,5.94,0.058,0.9946,10.8,-1.25,11.8,"R",2,NA,"1",3.58
"1420",15437,879,"1",-0.47,0.35,6.19,0.398,1.0181,7.5,-1.08,8.4,"B",3,"**","3",1.06
"1421",2638,880,"1",0.22,-1.88,5.54,0.046,0.94958,8,1.23,15.4,"B",2,"**","3",2.25
"1422",14651,880,"1",1.57,0.34,5.99,-0.463,1.0252,8.4,0.38,14.3,"B",2,"****","1",1.28
"1423",2654,881,"1",0.13,-0.94,6.15,-0.11,0.99118,14.1,NA,15,"B",3,"****","3",1.08
"1424",11262,881,"1",0.745,-0.76,6.82,0.044,0.99014,9.4,0.6,11.7,"R",2,NA,"1",3.01
"1425",7771,883,"1",0.21,1.26,5.98,0.039,1.01922,8.6,1.25,16.3,"B",2,"**","3",4.92
"1426",2554,884,"1",0.22,0.31,6.36,0.296,1.00758,6.5,-0.64,13,"R",3,"***","1",3.09
"1427",779,884,"1",0.11,1.06,6.07,-0.367,0.9946,8.3,0.42,10.6,"B",4,"**","3",1.89
"1428",14212,888,"1",0.28,0.4,7.09,0.05,0.95242,10.9,1.55,11.8,"B",4,"**","2",4.02
"1429",12246,894,"1",0.22,0.29,6.27,-0.461,1.04433,11.4,0.12,12.2,"R",2,"**","1",1
"1430",15905,895,"1",0.52,0.09,6.21,0.091,1.01372,15.7,3.82,16,"R",4,"***","3",1.55
"1431",14867,895,"1",-0.885,0.38,5.82,0.388,0.99565,14.3,0.07,14.5,"R",3,"*","2",1
"1432",14019,895,"1",0.28,-0.68,6.56,0.041,1.05857,10.1,2.09,16.1,"B",2,"***","3",4.82
"1433",2956,898,"1",1.2,0.32,6.74,-0.689,0.99452,12.3,2.05,12.5,"B",2,"**","1",1.93
"1434",10541,900,"1",0.17,0.16,5.78,0.584,1.00979,12.4,NA,19.5,"B",3,"**","3",1.51
"1435",4455,900,"1",0.69,1.06,6.92,-0.058,0.94758,8.8,0.39,11.4,"R",3,"***","1",1.46
"1436",6292,902,"1",1.335,1.85,5.75,0.028,1.0102,13.8,0.23,14.3,"R",1,"***","1",2.13
"1437",9406,903,"1",-0.125,0,6.75,0.788,0.99264,14.4,0.94,15.1,"B",1,"***","2",1.41
"1438",1403,903,"1",0.37,0.58,6.07,0.034,0.9921,14.6,NA,15.1,"R",2,"***","3",2.77
"1439",15102,903,"1",0.56,-0.39,7.33,0.064,0.99397,12.9,0.62,13.4,"B",2,"****","3",4.86
"1440",8774,905,"1",0.24,0.29,6.36,0.023,1.08635,10.2,1.88,15.4,"B",2,"**","2",1.14
"1441",5965,906,"1",0.24,2.05,6.08,0.044,0.9938,14.9,0.51,15.8,"B",4,"**","3",3.11
"1442",1139,907,"1",0.24,0.32,6.15,-0.522,0.99225,9.9,2.11,15.7,"R",1,"****","2",1
"1443",10269,907,"1",0.64,0.33,5.78,0.034,0.99,11.2,0.51,13.4,"B",2,"***","2",1.35
"1444",3128,911,"1",0.36,-1,7.19,0.04,0.99173,9.7,1.53,12.2,"R",3,"***","1",1.04
"1445",8311,911,"1",-0.85,-1.06,6.83,-0.424,0.9989,12.6,0.79,12.9,"B",2,"***","2",1.37
"1446",187,912,"1",0.53,0.38,6.25,NA,0.99062,7.1,0.6,18.3,"B",4,"***","1",2.54
"1447",5099,913,"1",0.04,1.42,6.11,0.503,1.08137,10.3,-1.15,12.2,"B",4,"**","1",2.46
"1448",4030,916,"1",0.31,0.24,7.12,0.037,0.9913,10.2,0.15,16.6,"R",3,"***","2",1.35
"1449",8575,917,"1",-0.62,0.34,5.72,0.043,0.9962,8.1,0.77,10.6,"B",2,"**","3",3.02
"1450",12423,917,"1",0.265,-2.38,6.75,0.036,0.99299,10.5,1.91,11.4,"R",1,"***","3",5.76
"1451",4775,925,"1",0.44,0.44,5.87,0.048,0.99955,8.5,0.54,11.6,"R",2,"***","3",1
"1452",15484,926,"1",0.25,0.28,5.52,0.565,0.9918,13,0.58,13.6,"R",3,"**","1",1
"1453",4927,926,"1",1.36,2.57,6.06,0.048,0.99207,13.2,-0.73,16.9,"B",2,"***","3",1.88
"1454",14602,927,"1",0.61,0.37,5.88,-0.411,0.99045,15,0.6,NA,"R",2,"**","1",1.81
"1455",11629,931,"1",0.34,0.4,7.14,0.046,1.02742,8.6,0.5,9.5,"B",2,"***","2",3.43
"1456",6927,933,"1",0.36,0.41,7.19,-0.189,0.95513,13,-1.26,18.2,"B",1,NA,"2",1.79
"1457",7048,937,"1",0.26,0.2,6.93,-0.465,0.99836,11.7,0.89,12.4,"B",2,"***","3",2.17
"1458",9179,939,"1",0.28,0.26,6.18,0.159,0.98894,8.8,0.41,12.1,"B",2,"*","1",3.25
"1459",9732,939,"1",0.61,-0.95,7.04,-0.103,0.9941,15.8,0.3,16.3,"R",3,"***","1",3.48
"1460",2941,940,"1",0.01,0.66,5.91,NA,0.98675,12.6,0.79,25.1,"R",5,"***","2",1.55
"1461",5759,941,"1",-1.14,0.35,7.31,0.045,0.9933,7.8,0.44,10.7,"R",2,"***","2",1.34
"1462",4180,941,"1",0.355,1.09,5.73,NA,1.00433,13.6,0.46,14.5,"B",2,"***","2",1.29
"1463",15551,943,"1",1.03,0.36,7.19,NA,1.01277,11.1,0.47,11.5,"B",2,"***","1",3.13
"1464",7935,946,"1",0.19,1.55,6.38,0.192,0.99219,7.9,-0.72,12.8,"B",1,"***","1",2.18
"1465",15059,946,"1",0.34,0.75,6.09,0.034,0.99863,15,1.2,15.7,"B",2,"**","2",2.59
"1466",6457,947,"1",0.4,1.96,6.76,0.046,1.03131,16,0.03,NA,"MB",2,"**","1",2.39
"1467",6654,947,"1",0.34,0.26,7.18,0.286,0.98919,11.9,0.49,13,"M",1,"***","2",5.17
"1468",206,949,"1",0.155,1.43,7.11,0.025,0.9934,9.7,0.61,10.7,"R",3,"***","1",2.29
"1469",15210,949,"1",0.32,0.26,6.19,0.543,0.99662,13,0.65,14,"R",3,"***","1",1.5
"1470",15449,949,"1",0.25,1.2,5.9,0.049,0.99885,11.5,2.09,11.9,"B",2,"***","1",3.43
"1471",3806,951,"1",1.76,0.42,6.71,0.117,0.96197,9.6,0.74,10.4,"MB",3,"*","3",1.99
"1472",10722,951,"1",-0.01,0.64,7.27,0.201,0.9942,11.8,2.83,13.1,"B",1,"**","3",3.89
"1473",13247,952,"1",-0.58,-0.61,5.8,0.504,1.01745,11.6,0.61,12.2,"R",2,"**","3",3.75
"1474",9590,952,"1",-0.81,0.52,5.61,0.36,0.9994,11.4,2.37,12.2,"B",8,"**","2",1.67
"1475",2106,955,"1",1.2,1.58,6.2,-0.435,0.95327,11.4,1.15,13.5,"R",1,"**","2",1.06
"1476",8469,955,"1",0.25,0.38,6.23,0.252,1.05972,13.9,-0.03,14.4,"B",4,"***","2",1.93
"1477",5293,955,"1",1.53,0.32,7.26,0.024,1.01752,13.3,-0.1,17.8,"B",1,NA,"1",4.02
"1478",8699,955,"1",0.2,1.28,6.98,0.056,0.95946,9.2,-2.95,9.7,"R",3,"***","1",1.27
"1479",10313,958,"1",-0.1,0.57,6.72,0.036,0.99362,14.8,-1.04,15.7,"R",2,"**","2",2.17
"1480",14875,958,"1",0.26,0.31,7.17,0.497,0.9633,12.1,-0.22,12.9,"R",3,NA,"3",1.98
"1481",6589,958,"1",0.18,-1.02,5.82,NA,0.9934,10.4,2.68,11,"R",2,"****","1",5.52
"1482",9466,959,"1",-0.05,0.46,6.79,0.104,1.04029,12.6,0.65,13.2,"B",6,"****","2",1.09
"1483",9796,959,"1",0.39,-0.03,6.12,0.043,0.991,12.6,-0.64,12.7,"M",3,"***","2",2.54
"1484",15844,963,"1",0.55,1.34,5.87,0.026,0.9726,17.7,-0.64,17.9,"MB",1,NA,"3",1.85
"1485",2041,965,"1",0.28,1.83,5.6,NA,1.03455,14.6,NA,15.1,"R",3,"****","1",2.31
"1486",13909,966,"1",0.5,0.31,7.19,0.046,1.0422,14.1,0.51,14.2,"R",2,"***","2",5.23
"1487",3657,971,"1",0.28,-0.48,6.75,0.498,0.9896,12.5,1.04,12.8,"R",1,"***","2",5.37
"1488",6958,976,"1",0.16,0.36,6.38,0.031,1.00089,11.2,-0.56,22.6,"R",2,"****","1",3.69
"1489",5969,977,"1",0.3,0.35,6.94,0.032,1.00643,10.3,0.45,11.3,"B",5,"***","1",3.38
"1490",5919,979,"1",0.96,0.38,5.75,0.022,0.98869,8.3,0.38,NA,"R",1,"***","1",1.36
"1491",10853,980,"1",0.16,0.79,6.13,-0.115,0.94366,14.7,1.39,15.3,"R",3,"***","2",1.62
"1492",5578,981,"1",2.74,2.04,6.87,0.128,0.9966,13.8,0.33,14.5,"B",3,"***","1",1.66
"1493",12469,982,"1",0.16,0.27,6.49,0.149,0.94314,15,0.57,16,"B",2,"**","1",1.19
"1494",11507,985,"1",0.9,2.63,6.7,0.23,0.99108,9,NA,NA,"B",2,"***","1",1.92
"1495",13343,985,"1",2.8,0.36,6.77,-0.294,0.94887,15.6,1.16,15.8,"B",2,"***","1",4.25
"1496",3603,985,"1",-0.08,0.3,6.41,-0.445,0.93977,12,0.31,12.3,"R",3,"*","2",2.59
"1497",13316,988,"1",1.1,-0.51,5.72,0.641,0.992,16.4,1.67,17.1,"R",1,"**",NA,6.39
"1498",8755,990,"1",0.72,0.39,5.81,-0.483,1.03996,10.6,0.38,17.7,"R",2,"****","2",1.2
"1499",1771,991,"1",0.34,-1.94,6.23,0.001,1.09146,15.4,NA,16.1,"B",2,"***","1",1.8
"1500",5332,993,"1",0.21,1.68,6.03,0.039,1.01668,11.6,1.56,11.8,"B",3,"***","1",3.41
"1501",3764,993,"1",-0.04,1.67,7.05,0.044,1.00539,7.4,NA,9.5,"B",2,"*","1",3.71
"1502",6676,993,"1",0.65,0.6,7.01,-0.067,0.993,10.4,0.54,11.3,"B",2,"***","3",1.65
"1503",15543,995,"1",1.72,-1.02,7.12,0.053,0.997,9.7,NA,10.6,"B",1,"***","2",4.76
"1504",5872,995,"1",1.41,-0.19,7.27,0.611,0.9948,15.7,NA,16.3,"B",3,"****","2",3.79
"1505",3183,996,"1",-0.97,3.43,7.23,0.038,0.99566,10.9,0.56,11.9,"MB",4,"**","1",2.01
"1506",10836,998,"1",1.66,0.34,5.91,0.026,1.02093,13.5,0.37,14.2,"R",5,"***","2",1.5
"1507",15273,998,"1",0.23,0.31,5.51,0.022,0.95724,6.5,1.28,12.9,"R",2,"***","1",1.51
"1508",341,999,"1",-1.1,-0.32,6.21,0.028,0.99484,11.2,1.77,12.2,"M",2,"**","3",1.4
"1509",8528,999,"1",0.23,0.21,6.27,0.035,0.9942,5.6,1.08,6.5,"R",2,"*","2",3.23
"1510",5924,1010,"1",0.44,0.33,6.33,0.033,0.9922,10.9,0.42,11.7,"B",3,"***","2",1.9
"1511",15808,1021,"1",0.48,1.34,6.4,-0.259,0.92862,16,NA,NA,"B",3,"**","2",5.34
"1512",13124,1022,"1",2.25,0.32,6.14,0.035,0.95124,18.9,0.48,19.9,"B",2,"****","3",2.89
"1513",1523,1030,"1",0.68,2.27,7.05,0.049,0.99347,12.8,3.08,12.9,"B",3,"***","3",3.71
"1514",7055,1041,"1",-0.29,0.36,6.45,0.028,1.03771,14.2,1.64,15,"R",3,"****","2",1.85
"1515",3061,1048,"1",0.24,0.26,6.1,-0.743,0.99316,13,0.51,13.8,"B",4,"***","3",5.02
"1516",14461,1050,"1",0.45,-0.12,6.12,-0.532,1.00662,11.3,0.4,12.4,"B",3,"****","2",2.57
"1517",2443,1054,"1",0.65,0.39,7,0.091,0.9945,10.4,NA,13.8,"B",2,"****","1",4.59
"1518",10858,1062,"1",0.16,0.27,6.3,0.166,0.95695,16.6,0.56,16.7,"B",3,"****","1",3.55
"1519",15061,1067,"1",-0.49,1.13,7.18,-0.103,1.00259,14,0.41,16.4,"B",2,"****","1",4.6
"1520",5041,1076,"1",0.68,1.35,6.85,-0.461,0.99119,13.5,0.3,14.3,"B",2,"***","3",4.64
"1521",5431,1098,"1",-1.18,-0.6,6.64,-0.245,1.01846,13.2,0.76,14.2,"MB",3,"****","1",1.68
"1522",6345,1108,"1",0.55,0.28,7.28,0.074,1.02497,11.5,0.85,16.3,"B",3,"***","3",3.11
"1523",15328,1115,"1",0.2,0.33,7.19,-0.301,0.98229,13.5,-0.27,15.9,"B",2,"**","2",1.3
"1524",10444,1123,"1",0.84,-0.79,7.07,-0.526,0.99059,12.4,0.74,13.3,"B",2,"****","2",1.27
"1525",13064,1138,"1",0.3,-0.06,5.91,-0.049,0.99026,12.5,-0.96,12.6,"R",2,"***","3",2.93
"1526",14886,1142,"1",1.75,0.22,7.15,NA,0.9957,16.3,0.64,16.8,"B",2,"***","3",2.63
"1527",14857,1143,"1",0.25,-0.13,6.17,0.242,0.96644,8.6,0.52,15.1,"B",2,"****","2",1
"1528",8595,1144,"1",0.15,0.49,7.13,0.047,0.9928,15.1,-0.7,15.8,"B",3,"****","2",1.23
"1529",11329,1145,"1",0.45,0.36,7.03,0.026,1.03625,15.3,0.25,15.9,"B",4,"****","1",4.68
"1530",6352,1148,"1",-2.11,-0.09,5.68,-0.569,0.9487,15.2,0.42,16,"R",2,"**","2",3.56
"1531",917,1162,"1",1.63,0.28,6.86,0.032,0.98946,13.3,0.29,13.9,"R",1,"****","3",2.27
"1532",7343,1165,"1",0.18,-2.64,7.21,0.046,0.95734,11.7,0.3,12.4,"MB",3,"**","2",4.71
"1533",16073,1177,"1",1.43,0.28,6.99,0.209,0.96419,14.2,3.29,14.7,"B",2,"****","1",1.95
"1534",6035,1177,"1",-1.26,-0.53,6.76,-0.285,0.96603,16.6,1.96,16.7,"B",3,"****","3",1.66
"1535",4571,1177,"1",-0.75,0.19,6.68,0.307,0.98304,10.8,1.27,11.4,"MB",3,NA,"2",3.6
"1536",7071,1178,"1",0.18,0.35,7.18,-0.258,0.99898,12.4,0.42,12.8,"B",2,"***","3",3.85
"1537",5966,1195,"1",0.24,-0.37,7.24,0.348,0.9903,14,NA,14.6,"B",2,"***","3",1.78
"1538",15356,1195,"1",0.18,1.65,6.92,-0.391,0.94837,11.8,1.25,12.8,"MB",2,"**","1",1
"1539",8494,1196,"1",2.29,-2.42,6.26,0.029,0.99534,12.3,0.36,13.1,"B",2,"****","3",1.85
"1540",5111,1245,"1",0.23,0.44,6.13,0.027,1.03891,16.7,-1.43,17.5,"B",3,"****","3",5.07
"1541",9499,1256,"1",0.97,2.38,7.15,0.026,1.05951,14.4,0.77,NA,"B",1,"***","2",1.13
"1542",3004,1321,"1",1.07,-1.34,7.12,0.365,1.03741,10.5,0.46,11.2,"MB",3,"****","1",2.9
"1543",16029,1325,"1",-0.68,0.4,6.89,0.076,0.9834,17.9,1.51,18.8,"MB",4,"***","2",1.45
"1544",10614,581,"1",0.15,0.4,8.35,NA,0.94667,8.3,0.68,8.8,"R",2,"**","1",2.32
"1545",12561,543,"1",-1.19,0.25,6.74,-0.17,0.99691,7.1,0.43,9.8,"M",2,"**","1",4.4
"1546",164,770,"1",0.38,0.26,6.07,0.035,0.97228,4.8,0.47,13.6,"M",2,NA,"2",1.27
"1547",175,241,"1",-0.93,0.53,5.91,-0.024,1.00314,7.7,0.35,9.4,"M",2,NA,"3",1.62
"1548",189,756,"1",-0.72,0.15,6.87,0.012,0.99609,9.9,NA,13.7,"R",3,"****","3",5.53
"1549",209,1123,"1",0.21,-0.15,7.18,0.034,0.9917,10.9,NA,11.2,"B",3,"****","2",2.92
"1550",211,0,"0",0.55,-0.28,9.11,0.149,0.9959,11,NA,11.6,"R",3,NA,"3",2.36
"1551",270,0,"0",0.33,-0.29,8.64,-0.312,0.97143,4.1,NA,9.2,"B",3,NA,"1",2.61
